ANNO;MES;TRIMESTRE;ID_PROVEEDOR_DONANTE;PROVEEDOR_DONANTE;ID_PROVEEDOR_RECEPTOR;PROVEEDOR_RECEPTOR;ID_RECHAZO;CAUSA_RECHAZO;CANTIDAD
2025;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;830114921;COLOMBIA MÓVIL S.A ESP;8;Numeración no implementada en la red del proveedor Donante;1
2025;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;313
2025;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;800153993;COMUNICACION CELULAR S A COMCEL S A;5;Línea Desactivada;5
2025;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;800153993;COMUNICACION CELULAR S A COMCEL S A;7;Numeración no asignada a usuarios finales;1
2025;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;97
2025;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;5;Línea Desactivada;1
2025;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;48
2025;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;900389508;ALMACENES EXITO INVERSIONES S.A.S.;5;Línea Desactivada;1
2025;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1
2025;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;121
2025;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;115
2025;2;1;900973532;SUMA MOVIL S.A.S;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;62
2025;2;1;900973532;SUMA MOVIL S.A.S;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;56
2025;2;1;900973532;SUMA MOVIL S.A.S;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;7
2025;2;1;900973532;SUMA MOVIL S.A.S;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;5
2025;2;1;900973532;SUMA MOVIL S.A.S;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;8
2025;2;1;900973532;SUMA MOVIL S.A.S;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;6
2025;2;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;3
2025;2;1;901354361;PARTNERS TELECOM COLOMBIA WOM;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;6279
2025;2;1;901354361;PARTNERS TELECOM COLOMBIA WOM;830114921;COLOMBIA MÓVIL S.A ESP;5;Línea Desactivada;13
2025;2;1;901354361;PARTNERS TELECOM COLOMBIA WOM;830114921;COLOMBIA MÓVIL S.A ESP;7;Numeración no asignada a usuarios finales;158
2025;2;1;901354361;PARTNERS TELECOM COLOMBIA WOM;830114921;COLOMBIA MÓVIL S.A ESP;8;Numeración no implementada en la red del proveedor Donante;2
2025;2;1;901354361;PARTNERS TELECOM COLOMBIA WOM;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;5486
2025;2;1;901354361;PARTNERS TELECOM COLOMBIA WOM;800153993;COMUNICACION CELULAR S A COMCEL S A;5;Línea Desactivada;3
2025;2;1;901354361;PARTNERS TELECOM COLOMBIA WOM;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1939
2025;2;1;901354361;PARTNERS TELECOM COLOMBIA WOM;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;5;Línea Desactivada;2
2025;2;1;901354361;PARTNERS TELECOM COLOMBIA WOM;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;6;Línea Suspendida;2
2025;2;1;901354361;PARTNERS TELECOM COLOMBIA WOM;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;217
2025;2;1;901354361;PARTNERS TELECOM COLOMBIA WOM;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;6
2025;2;1;901470579;LOV TELECOMUNICACIONES SAS;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1
2025;2;1;901470579;LOV TELECOMUNICACIONES SAS;800153993;COMUNICACION CELULAR S A COMCEL S A;5;Línea Desactivada;1
2025;2;1;901470579;LOV TELECOMUNICACIONES SAS;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;3
2025;2;1;901470579;LOV TELECOMUNICACIONES SAS;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1
2025;2;1;901470579;LOV TELECOMUNICACIONES SAS;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1
2025;2;1;830130125;LIWA S.A.S. E.S.P.;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;8
2025;2;1;830130125;LIWA S.A.S. E.S.P.;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;21
2025;2;1;830130125;LIWA S.A.S. E.S.P.;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;7
2025;2;1;830130125;LIWA S.A.S. E.S.P.;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1
2025;2;1;830130125;LIWA S.A.S. E.S.P.;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;5
2025;2;1;830130125;LIWA S.A.S. E.S.P.;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;1
2025;2;1;901502026;PLINTRON  COLOMBIA S.A.S.;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1
2025;2;1;901502026;PLINTRON  COLOMBIA S.A.S.;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1
2025;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;3
2025;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1
2025;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1
2025;3;1;830114921;COLOMBIA MÓVIL S.A ESP;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;10325
2025;3;1;830114921;COLOMBIA MÓVIL S.A ESP;800153993;COMUNICACION CELULAR S A COMCEL S A;5;Línea Desactivada;7
2025;3;1;830114921;COLOMBIA MÓVIL S.A ESP;800153993;COMUNICACION CELULAR S A COMCEL S A;6;Línea Suspendida;3
2025;3;1;830114921;COLOMBIA MÓVIL S.A ESP;800153993;COMUNICACION CELULAR S A COMCEL S A;7;Numeración no asignada a usuarios finales;3
2025;3;1;830114921;COLOMBIA MÓVIL S.A ESP;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;3732
2025;3;1;830114921;COLOMBIA MÓVIL S.A ESP;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;5;Línea Desactivada;4
2025;3;1;830114921;COLOMBIA MÓVIL S.A ESP;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;6;Línea Suspendida;26
2025;3;1;830114921;COLOMBIA MÓVIL S.A ESP;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;8;Numeración no implementada en la red del proveedor Donante;20
2025;3;1;830114921;COLOMBIA MÓVIL S.A ESP;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;891
2025;3;1;830114921;COLOMBIA MÓVIL S.A ESP;900389508;ALMACENES EXITO INVERSIONES S.A.S.;7;Numeración no asignada a usuarios finales;1
2025;3;1;830114921;COLOMBIA MÓVIL S.A ESP;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;5061
2025;3;1;830114921;COLOMBIA MÓVIL S.A ESP;901354361;PARTNERS TELECOM COLOMBIA WOM;6;Línea Suspendida;14
2025;3;1;830114921;COLOMBIA MÓVIL S.A ESP;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;1051
2025;3;1;830114921;COLOMBIA MÓVIL S.A ESP;901354361;PARTNERS TELECOM COLOMBIA WOM;9;Línea prepago sin actividad en la red;22
2025;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;8332
2025;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;830114921;COLOMBIA MÓVIL S.A ESP;5;Línea Desactivada;438
2025;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;830114921;COLOMBIA MÓVIL S.A ESP;7;Numeración no asignada a usuarios finales;75
2025;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;830114921;COLOMBIA MÓVIL S.A ESP;8;Numeración no implementada en la red del proveedor Donante;15
2025;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;2390
2025;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;5;Línea Desactivada;12
2025;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;6;Línea Suspendida;20
2025;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;8;Numeración no implementada en la red del proveedor Donante;82
2025;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;374
2025;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;900389508;ALMACENES EXITO INVERSIONES S.A.S.;5;Línea Desactivada;2
2025;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;900389508;ALMACENES EXITO INVERSIONES S.A.S.;7;Numeración no asignada a usuarios finales;2
2025;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;8753
2025;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;901354361;PARTNERS TELECOM COLOMBIA WOM;5;Línea Desactivada;1
2025;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;901354361;PARTNERS TELECOM COLOMBIA WOM;6;Línea Suspendida;8
2025;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;652
2025;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;901354361;PARTNERS TELECOM COLOMBIA WOM;9;Línea prepago sin actividad en la red;3491
2025;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;5669
2025;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;830114921;COLOMBIA MÓVIL S.A ESP;5;Línea Desactivada;30
2025;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;830114921;COLOMBIA MÓVIL S.A ESP;7;Numeración no asignada a usuarios finales;121
2025;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;830114921;COLOMBIA MÓVIL S.A ESP;8;Numeración no implementada en la red del proveedor Donante;10
2025;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;6466
2025;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;800153993;COMUNICACION CELULAR S A COMCEL S A;5;Línea Desactivada;237
2025;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;800153993;COMUNICACION CELULAR S A COMCEL S A;6;Línea Suspendida;15
2025;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;800153993;COMUNICACION CELULAR S A COMCEL S A;7;Numeración no asignada a usuarios finales;6
2025;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;666
2025;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;2752
2025;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;901354361;PARTNERS TELECOM COLOMBIA WOM;5;Línea Desactivada;5
2025;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;901354361;PARTNERS TELECOM COLOMBIA WOM;6;Línea Suspendida;7
2025;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;2081
2025;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;901354361;PARTNERS TELECOM COLOMBIA WOM;9;Línea prepago sin actividad en la red;14
2025;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;157
2025;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;830114921;COLOMBIA MÓVIL S.A ESP;5;Línea Desactivada;1
2025;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;830114921;COLOMBIA MÓVIL S.A ESP;7;Numeración no asignada a usuarios finales;2
2025;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;136
2025;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;66
2025;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;8;Numeración no implementada en la red del proveedor Donante;1
2025;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;18
2025;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;57
2025;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;29
2025;3;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;156
2025;3;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;152
2025;3;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;65
2025;3;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;34
2025;3;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;2
2025;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;214
2025;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;830114921;COLOMBIA MÓVIL S.A ESP;5;Línea Desactivada;8
2025;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;830114921;COLOMBIA MÓVIL S.A ESP;7;Numeración no asignada a usuarios finales;7
2025;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;182
2025;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;800153993;COMUNICACION CELULAR S A COMCEL S A;5;Línea Desactivada;1
2025;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;58
2025;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;8;Numeración no implementada en la red del proveedor Donante;4
2025;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;31
2025;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;101
2025;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;901354361;PARTNERS TELECOM COLOMBIA WOM;5;Línea Desactivada;2
2025;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;40
2025;3;1;900973532;SUMA MOVIL S.A.S;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;63
2025;3;1;900973532;SUMA MOVIL S.A.S;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;33
2025;3;1;900973532;SUMA MOVIL S.A.S;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;7
2025;3;1;900973532;SUMA MOVIL S.A.S;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;2
2025;3;1;900973532;SUMA MOVIL S.A.S;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;22
2025;3;1;900973532;SUMA MOVIL S.A.S;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;9
2025;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1
2025;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;2
2025;3;1;901354361;PARTNERS TELECOM COLOMBIA WOM;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;6831
2025;3;1;901354361;PARTNERS TELECOM COLOMBIA WOM;830114921;COLOMBIA MÓVIL S.A ESP;5;Línea Desactivada;10
2025;3;1;901354361;PARTNERS TELECOM COLOMBIA WOM;830114921;COLOMBIA MÓVIL S.A ESP;7;Numeración no asignada a usuarios finales;163
2025;3;1;901354361;PARTNERS TELECOM COLOMBIA WOM;830114921;COLOMBIA MÓVIL S.A ESP;8;Numeración no implementada en la red del proveedor Donante;7
2025;3;1;901354361;PARTNERS TELECOM COLOMBIA WOM;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;5166
2025;3;1;901354361;PARTNERS TELECOM COLOMBIA WOM;800153993;COMUNICACION CELULAR S A COMCEL S A;5;Línea Desactivada;5
2025;3;1;901354361;PARTNERS TELECOM COLOMBIA WOM;800153993;COMUNICACION CELULAR S A COMCEL S A;6;Línea Suspendida;1
2025;3;1;901354361;PARTNERS TELECOM COLOMBIA WOM;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1817
2025;3;1;901354361;PARTNERS TELECOM COLOMBIA WOM;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;5;Línea Desactivada;4
2025;3;1;901354361;PARTNERS TELECOM COLOMBIA WOM;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;6;Línea Suspendida;2
2025;3;1;901354361;PARTNERS TELECOM COLOMBIA WOM;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;8;Numeración no implementada en la red del proveedor Donante;13
2025;3;1;901354361;PARTNERS TELECOM COLOMBIA WOM;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;183
2025;3;1;901354361;PARTNERS TELECOM COLOMBIA WOM;900389508;ALMACENES EXITO INVERSIONES S.A.S.;7;Numeración no asignada a usuarios finales;1
2025;3;1;901470579;LOV TELECOMUNICACIONES SAS;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;2
2025;3;1;901470579;LOV TELECOMUNICACIONES SAS;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1
2025;3;1;830130125;LIWA S.A.S. E.S.P.;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;7
2025;3;1;830130125;LIWA S.A.S. E.S.P.;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;17
2025;3;1;830130125;LIWA S.A.S. E.S.P.;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;2
2025;3;1;830130125;LIWA S.A.S. E.S.P.;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1
2025;3;1;830130125;LIWA S.A.S. E.S.P.;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;3
2025;3;1;830130125;LIWA S.A.S. E.S.P.;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;5
2025;3;1;901502026;PLINTRON  COLOMBIA S.A.S.;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1
2025;3;1;901502026;PLINTRON  COLOMBIA S.A.S.;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1
2025;3;1;901502026;PLINTRON  COLOMBIA S.A.S.;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;2
2025;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;88
2025;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;830114921;COLOMBIA MÓVIL S.A ESP;7;Numeración no asignada a usuarios finales;10
2025;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;57
2025;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;11
2025;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;8
2025;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;33
2025;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;6
2025;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;901354361;PARTNERS TELECOM COLOMBIA WOM;9;Línea prepago sin actividad en la red;19
2025;4;2;830114921;COLOMBIA MÓVIL S.A ESP;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;8980
