ANNO;MES;TRIMESTRE;ID_EMPRESA;EMPRESA;PNM_RECEPTOR_NETO
2016;2;1;830114921;COLOMBIA MÓVIL S.A ESP;640765
2016;2;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1207661
2016;2;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;155175
2016;2;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1750
2016;2;1;900367669;UFF MOVIL SAS;-13974
2016;2;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;41672
2016;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;329438
2016;2;1;900530819;VILACOM MOBILE SAS;4
2016;2;1;900688637;KIERO IP TELECOMUNICACIONES SAS;0
2016;2;1;900848456;EZTALK MOBILE S.A.S.;0
2016;2;1;900973532;SUMA MOVIL S.A.S;0
2016;2;1;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2016;2;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2016;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;-3688
2016;3;1;830016046;AVANTEL S A S;63232
2016;3;1;830114921;COLOMBIA MÓVIL S.A ESP;628235
2016;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1207573
2016;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;164454
2016;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1804
2016;3;1;900367669;UFF MOVIL SAS;-16689
2016;3;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;42426
2016;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;331390
2016;3;1;900530819;VILACOM MOBILE SAS;2
2016;3;1;900688637;KIERO IP TELECOMUNICACIONES SAS;0
2016;3;1;900848456;EZTALK MOBILE S.A.S.;-1
2016;3;1;900973532;SUMA MOVIL S.A.S;0
2016;3;1;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2016;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2016;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;-19624
2016;4;2;830016046;AVANTEL S A S;72079
2016;4;2;830114921;COLOMBIA MÓVIL S.A ESP;626780
2016;4;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1211388
2016;4;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;174567
2016;4;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1849
2016;4;2;900367669;UFF MOVIL SAS;-18510
2016;4;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;42656
2016;4;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;335272
2016;4;2;900530819;VILACOM MOBILE SAS;1
2016;4;2;900688637;KIERO IP TELECOMUNICACIONES SAS;0
2016;4;2;900848456;EZTALK MOBILE S.A.S.;0
2016;4;2;900973532;SUMA MOVIL S.A.S;0
2016;4;2;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2016;4;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2016;5;2;800153993;COMUNICACION CELULAR S A COMCEL S A;-30742
2016;5;2;830016046;AVANTEL S A S;79672
2016;5;2;830114921;COLOMBIA MÓVIL S.A ESP;622635
2016;5;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1217371
2016;5;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;185650
2016;5;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1890
2016;5;2;900367669;UFF MOVIL SAS;-20144
2016;5;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;42703
2016;5;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;339535
2016;5;2;900530819;VILACOM MOBILE SAS;172
2016;5;2;900688637;KIERO IP TELECOMUNICACIONES SAS;0
2016;5;2;900848456;EZTALK MOBILE S.A.S.;1
2016;5;2;900973532;SUMA MOVIL S.A.S;0
2016;5;2;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2016;5;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2016;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;-46219
2016;6;2;830016046;AVANTEL S A S;88050
2016;6;2;830114921;COLOMBIA MÓVIL S.A ESP;612929
2016;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1227508
2016;6;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;196762
2016;6;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1933
2016;6;2;900367669;UFF MOVIL SAS;-21635
2016;6;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;42794
2016;6;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;345603
2016;6;2;900530819;VILACOM MOBILE SAS;-1
2016;6;2;900688637;KIERO IP TELECOMUNICACIONES SAS;0
2016;6;2;900848456;EZTALK MOBILE S.A.S.;3
2016;6;2;900973532;SUMA MOVIL S.A.S;0
2016;6;2;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2016;6;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2016;7;3;800153993;COMUNICACION CELULAR S A COMCEL S A;-54458
2016;7;3;830016046;AVANTEL S A S;97137
2016;7;3;830114921;COLOMBIA MÓVIL S.A ESP;600150
2016;7;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1234345
2016;7;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;207384
2016;7;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2016;7;3;900367669;UFF MOVIL SAS;-22714
2016;7;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;41877
2016;7;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;355846
2016;7;3;900530819;VILACOM MOBILE SAS;-1
2016;7;3;900688637;KIERO IP TELECOMUNICACIONES SAS;0
2016;7;3;900848456;EZTALK MOBILE S.A.S.;3
2016;7;3;900973532;SUMA MOVIL S.A.S;0
2016;7;3;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2016;7;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2016;8;3;800153993;COMUNICACION CELULAR S A COMCEL S A;-72529
2016;8;3;830016046;AVANTEL S A S;106833
2016;8;3;830114921;COLOMBIA MÓVIL S.A ESP;588965
2016;8;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1246301
2016;8;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;218873
2016;8;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2016;8;3;900367669;UFF MOVIL SAS;-23997
2016;8;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;41217
2016;8;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;366024
2016;8;3;900530819;VILACOM MOBILE SAS;-1
2016;8;3;900688637;KIERO IP TELECOMUNICACIONES SAS;2
2016;8;3;900848456;EZTALK MOBILE S.A.S.;3
2016;8;3;900973532;SUMA MOVIL S.A.S;0
2016;8;3;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2016;8;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2016;9;3;800153993;COMUNICACION CELULAR S A COMCEL S A;-85665
2016;9;3;830016046;AVANTEL S A S;116860
2016;9;3;830114921;COLOMBIA MÓVIL S.A ESP;582175
2016;9;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1253642
2016;9;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;228364
2016;9;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2016;9;3;900367669;UFF MOVIL SAS;-25023
2016;9;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;41388
2016;9;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;374630
2016;9;3;900530819;VILACOM MOBILE SAS;1
2016;9;3;900688637;KIERO IP TELECOMUNICACIONES SAS;-5
2016;9;3;900848456;EZTALK MOBILE S.A.S.;5
2016;9;3;900973532;SUMA MOVIL S.A.S;0
2016;9;3;901066516;DIMECOM COMUNICACIONES S.A.S.;1
2016;9;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2016;10;4;800153993;COMUNICACION CELULAR S A COMCEL S A;-115059
2016;10;4;830016046;AVANTEL S A S;123465
2016;10;4;830114921;COLOMBIA MÓVIL S.A ESP;598246
2016;10;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1261694
2016;10;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;235321
2016;10;4;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2016;10;4;900367669;UFF MOVIL SAS;-25965
2016;10;4;900389508;ALMACENES EXITO INVERSIONES S.A.S.;41812
2016;10;4;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;382961
2016;10;4;900530819;VILACOM MOBILE SAS;1
2016;10;4;900688637;KIERO IP TELECOMUNICACIONES SAS;-5
2016;10;4;900848456;EZTALK MOBILE S.A.S.;6
2016;10;4;900973532;SUMA MOVIL S.A.S;0
2016;10;4;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2016;10;4;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2016;11;4;800153993;COMUNICACION CELULAR S A COMCEL S A;-138618
2016;11;4;830016046;AVANTEL S A S;123186
2016;11;4;830114921;COLOMBIA MÓVIL S.A ESP;608943
2016;11;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1264057
2016;11;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;243472
2016;11;4;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2016;11;4;900367669;UFF MOVIL SAS;-26918
2016;11;4;900389508;ALMACENES EXITO INVERSIONES S.A.S.;41779
2016;11;4;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;391298
2016;11;4;900530819;VILACOM MOBILE SAS;1
2016;11;4;900688637;KIERO IP TELECOMUNICACIONES SAS;-5
2016;11;4;900848456;EZTALK MOBILE S.A.S.;4
2016;11;4;900973532;SUMA MOVIL S.A.S;0
2016;11;4;901066516;DIMECOM COMUNICACIONES S.A.S.;2
2016;11;4;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2016;12;4;800153993;COMUNICACION CELULAR S A COMCEL S A;-147364
2016;12;4;830016046;AVANTEL S A S;118102
2016;12;4;830114921;COLOMBIA MÓVIL S.A ESP;610854
2016;12;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1267352
2016;12;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;249958
2016;12;4;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2016;12;4;900367669;UFF MOVIL SAS;-28049
2016;12;4;900389508;ALMACENES EXITO INVERSIONES S.A.S.;41840
2016;12;4;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;401095
2016;12;4;900530819;VILACOM MOBILE SAS;1
2016;12;4;900688637;KIERO IP TELECOMUNICACIONES SAS;-5
2016;12;4;900848456;EZTALK MOBILE S.A.S.;4
2016;12;4;900973532;SUMA MOVIL S.A.S;0
2016;12;4;901066516;DIMECOM COMUNICACIONES S.A.S.;3
2016;12;4;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2017;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;-170275
2017;1;1;830016046;AVANTEL S A S;117200
2017;1;1;830114921;COLOMBIA MÓVIL S.A ESP;623128
2017;1;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1267389
2017;1;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;254060
2017;1;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2017;1;1;900367669;UFF MOVIL SAS;-29188
2017;1;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;41691
2017;1;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;409857
2017;1;1;900530819;VILACOM MOBILE SAS;1
2017;1;1;900688637;KIERO IP TELECOMUNICACIONES SAS;-5
2017;1;1;900848456;EZTALK MOBILE S.A.S.;4
2017;1;1;900973532;SUMA MOVIL S.A.S;0
2017;1;1;901066516;DIMECOM COMUNICACIONES S.A.S.;3
2017;1;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2017;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;-200246
2017;2;1;830016046;AVANTEL S A S;117861
2017;2;1;830114921;COLOMBIA MÓVIL S.A ESP;636731
2017;2;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1261112
2017;2;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;254591
2017;2;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2017;2;1;900367669;UFF MOVIL SAS;-30015
2017;2;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;41962
2017;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;419311
2017;2;1;900530819;VILACOM MOBILE SAS;1
2017;2;1;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2017;2;1;900848456;EZTALK MOBILE S.A.S.;4
2017;2;1;900973532;SUMA MOVIL S.A.S;0
2017;2;1;901066516;DIMECOM COMUNICACIONES S.A.S.;3
2017;2;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2017;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;-239676
2017;3;1;830016046;AVANTEL S A S;122127
2017;3;1;830114921;COLOMBIA MÓVIL S.A ESP;644888
2017;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1245075
2017;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;254987
2017;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2017;3;1;900367669;UFF MOVIL SAS;-31161
2017;3;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;41697
2017;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;431296
2017;3;1;900530819;VILACOM MOBILE SAS;1
2017;3;1;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2017;3;1;900848456;EZTALK MOBILE S.A.S.;4
2017;3;1;900973532;SUMA MOVIL S.A.S;0
2017;3;1;901066516;DIMECOM COMUNICACIONES S.A.S.;4
2017;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2017;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;-275418
2017;4;2;830016046;AVANTEL S A S;123596
2017;4;2;830114921;COLOMBIA MÓVIL S.A ESP;654670
2017;4;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1229824
2017;4;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;256795
2017;4;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2017;4;2;900367669;UFF MOVIL SAS;-31989
2017;4;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;41278
2017;4;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;439975
2017;4;2;900530819;VILACOM MOBILE SAS;1
2017;4;2;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2017;4;2;900848456;EZTALK MOBILE S.A.S.;4
2017;4;2;900973532;SUMA MOVIL S.A.S;0
2017;4;2;901066516;DIMECOM COMUNICACIONES S.A.S.;4
2017;4;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2017;5;2;800153993;COMUNICACION CELULAR S A COMCEL S A;-335666
2017;5;2;830016046;AVANTEL S A S;131592
2017;5;2;830114921;COLOMBIA MÓVIL S.A ESP;677099
2017;5;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1207736
2017;5;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;255265
2017;5;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2017;5;2;900367669;UFF MOVIL SAS;-32727
2017;5;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;40696
2017;5;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;450550
2017;5;2;900530819;VILACOM MOBILE SAS;1
2017;5;2;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2017;5;2;900848456;EZTALK MOBILE S.A.S.;4
2017;5;2;900973532;SUMA MOVIL S.A.S;0
2017;5;2;901066516;DIMECOM COMUNICACIONES S.A.S.;4
2017;5;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2017;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;-386378
2017;6;2;830016046;AVANTEL S A S;142090
2017;6;2;830114921;COLOMBIA MÓVIL S.A ESP;692187
2017;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1190594
2017;6;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;256018
2017;6;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2017;6;2;900367669;UFF MOVIL SAS;-33388
2017;6;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;40163
2017;6;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;458976
2017;6;2;900530819;VILACOM MOBILE SAS;1
2017;6;2;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2017;6;2;900848456;EZTALK MOBILE S.A.S.;4
2017;6;2;900973532;SUMA MOVIL S.A.S;-1
2017;6;2;901066516;DIMECOM COMUNICACIONES S.A.S.;4
2017;6;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2017;7;3;800153993;COMUNICACION CELULAR S A COMCEL S A;-428244
2017;7;3;830016046;AVANTEL S A S;155880
2017;7;3;830114921;COLOMBIA MÓVIL S.A ESP;704178
2017;7;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1180885
2017;7;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;258166
2017;7;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2017;7;3;900367669;UFF MOVIL SAS;-34050
2017;7;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;39199
2017;7;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;465064
2017;7;3;900530819;VILACOM MOBILE SAS;1
2017;7;3;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2017;7;3;900848456;EZTALK MOBILE S.A.S.;4
2017;7;3;900973532;SUMA MOVIL S.A.S;2
2017;7;3;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2017;7;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2017;8;3;800153993;COMUNICACION CELULAR S A COMCEL S A;-471464
2017;8;3;830016046;AVANTEL S A S;170161
2017;8;3;830114921;COLOMBIA MÓVIL S.A ESP;714143
2017;8;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1168511
2017;8;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;262307
2017;8;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2017;8;3;900367669;UFF MOVIL SAS;-34795
2017;8;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;37425
2017;8;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;469408
2017;8;3;900530819;VILACOM MOBILE SAS;1
2017;8;3;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2017;8;3;900848456;EZTALK MOBILE S.A.S.;4
2017;8;3;900973532;SUMA MOVIL S.A.S;3
2017;8;3;901066516;DIMECOM COMUNICACIONES S.A.S.;6
2017;8;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2017;9;3;800153993;COMUNICACION CELULAR S A COMCEL S A;-501079
2017;9;3;830016046;AVANTEL S A S;183331
2017;9;3;830114921;COLOMBIA MÓVIL S.A ESP;717326
2017;9;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1160014
2017;9;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;263480
2017;9;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2017;9;3;900367669;UFF MOVIL SAS;-35430
2017;9;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;35747
2017;9;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;475315
2017;9;3;900530819;VILACOM MOBILE SAS;1
2017;9;3;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2017;9;3;900848456;EZTALK MOBILE S.A.S.;4
2017;9;3;900973532;SUMA MOVIL S.A.S;3
2017;9;3;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2017;9;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2017;10;4;800153993;COMUNICACION CELULAR S A COMCEL S A;-540586
2017;10;4;830016046;AVANTEL S A S;196161
2017;10;4;830114921;COLOMBIA MÓVIL S.A ESP;726254
2017;10;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1152745
2017;10;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;266987
2017;10;4;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2017;10;4;900367669;UFF MOVIL SAS;-36025
2017;10;4;900389508;ALMACENES EXITO INVERSIONES S.A.S.;34478
2017;10;4;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;484154
2017;10;4;900530819;VILACOM MOBILE SAS;1
2017;10;4;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2017;10;4;900848456;EZTALK MOBILE S.A.S.;4
2017;10;4;900973532;SUMA MOVIL S.A.S;3
2017;10;4;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2017;10;4;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2017;11;4;800153993;COMUNICACION CELULAR S A COMCEL S A;-578984
2017;11;4;830016046;AVANTEL S A S;210516
2017;11;4;830114921;COLOMBIA MÓVIL S.A ESP;738558
2017;11;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1158449
2017;11;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;273442
2017;11;4;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2017;11;4;900367669;UFF MOVIL SAS;-36538
2017;11;4;900389508;ALMACENES EXITO INVERSIONES S.A.S.;33021
2017;11;4;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;497116
2017;11;4;900530819;VILACOM MOBILE SAS;1
2017;11;4;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2017;11;4;900848456;EZTALK MOBILE S.A.S.;4
2017;11;4;900973532;SUMA MOVIL S.A.S;3
2017;11;4;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2017;11;4;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2017;12;4;800153993;COMUNICACION CELULAR S A COMCEL S A;-624840
2017;12;4;830016046;AVANTEL S A S;232249
2017;12;4;830114921;COLOMBIA MÓVIL S.A ESP;749083
2017;12;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1158446
2017;12;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;278239
2017;12;4;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2017;12;4;900367669;UFF MOVIL SAS;-37026
2017;12;4;900389508;ALMACENES EXITO INVERSIONES S.A.S.;31504
2017;12;4;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;507921
2017;12;4;900530819;VILACOM MOBILE SAS;1
2017;12;4;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2017;12;4;900848456;EZTALK MOBILE S.A.S.;4
2017;12;4;900973532;SUMA MOVIL S.A.S;1
2017;12;4;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2017;12;4;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2018;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;-683655
2018;1;1;830016046;AVANTEL S A S;254075
2018;1;1;830114921;COLOMBIA MÓVIL S.A ESP;772710
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1159961
2018;1;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;285359
2018;1;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2018;1;1;900367669;UFF MOVIL SAS;-37511
2018;1;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;29793
2018;1;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;517874
2018;1;1;900530819;VILACOM MOBILE SAS;1
2018;1;1;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2018;1;1;900848456;EZTALK MOBILE S.A.S.;4
2018;1;1;900973532;SUMA MOVIL S.A.S;1
2018;1;1;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2018;1;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2018;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;-739288
2018;2;1;830016046;AVANTEL S A S;268361
2018;2;1;830114921;COLOMBIA MÓVIL S.A ESP;801642
2018;2;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1156048
2018;2;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;292787
2018;2;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2018;2;1;900367669;UFF MOVIL SAS;-38023
2018;2;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;27801
2018;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;521447
2018;2;1;900530819;VILACOM MOBILE SAS;1
2018;2;1;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2018;2;1;900848456;EZTALK MOBILE S.A.S.;4
2018;2;1;900973532;SUMA MOVIL S.A.S;7
2018;2;1;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2018;2;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2018;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;-802082
2018;3;1;830016046;AVANTEL S A S;284548
2018;3;1;830114921;COLOMBIA MÓVIL S.A ESP;831622
2018;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1146223
2018;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;300840
2018;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2018;3;1;900367669;UFF MOVIL SAS;-38547
2018;3;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;25738
2018;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;522755
2018;3;1;900530819;VILACOM MOBILE SAS;1
2018;3;1;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2018;3;1;900848456;EZTALK MOBILE S.A.S.;4
2018;3;1;900973532;SUMA MOVIL S.A.S;36
2018;3;1;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2018;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2018;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;-858785
2018;4;2;830016046;AVANTEL S A S;300647
2018;4;2;830114921;COLOMBIA MÓVIL S.A ESP;858160
2018;4;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1133617
2018;4;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;306791
2018;4;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2018;4;2;900367669;UFF MOVIL SAS;-39095
2018;4;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;23225
2018;4;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;521317
2018;4;2;900530819;VILACOM MOBILE SAS;1
2018;4;2;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2018;4;2;900848456;EZTALK MOBILE S.A.S.;2
2018;4;2;900973532;SUMA MOVIL S.A.S;47
2018;4;2;901066516;DIMECOM COMUNICACIONES S.A.S.;5
